lead_id,journey_id,prospect_id,session_id,lead_created_ts,lead_source_type,form_name,product_interest,lead_status,lead_score,qualification_status,qualification_reason,response_time_minutes,is_duplicate,is_contactable
LD00001759,JR0013551,PR012080,SS00020149,2025-11-06 04:20:34,web_form,contact_request,Simulador de retiro,lost,72.91,unqualified,Baja intención declarada,86,0,1
LD00001760,JR0013561,PR012090,SS00020162,2025-12-26 04:35:33,email_click,lead_form_main,Ahorro voluntario,converted_to_registration,66.85,qualified,Cumple score e intención mínima,101,0,1
LD00001761,JR0013581,PR012109,SS00020189,2025-02-24 21:50:03,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,82.85,qualified,Cumple score e intención mínima,183,0,1
LD00001762,JR0013582,PR012110,SS00020193,2025-10-10 12:39:04,lead_ad,lead_form_main,Simulador de retiro,lost,53.46,unqualified,Perfil no objetivo,224,0,1
LD00001763,JR0013587,PR012115,SS00020198,2025-09-28 02:37:25,web_form,simulator_capture,Ahorro voluntario,nurtured,71.24,qualified,Cumple score e intención mínima,150,0,1
LD00001764,JR0013590,PR012118,SS00020202,2025-04-26 19:47:53,web_form,simulator_capture,Ahorro voluntario,nurtured,77.31,qualified,Cumple score e intención mínima,421,0,1
LD00001765,JR0013591,PR012119,SS00020203,2025-05-31 16:21:50,lead_ad,lead_form_main,Ahorro voluntario,nurtured,92.31,qualified,Cumple score e intención mínima,95,0,1
LD00001766,JR0013594,PR012122,SS00020208,2025-07-26 23:08:16,web_form,lead_form_main,Aportaciones complementarias,nurtured,89.11,qualified,Cumple score e intención mínima,118,0,1
LD00001767,JR0013623,PR012147,SS00020246,2025-03-17 15:14:33,web_form,simulator_capture,Ahorro voluntario,nurtured,67.42,qualified,Cumple score e intención mínima,341,0,1
LD00001768,JR0013627,PR012150,SS00020253,2025-09-08 12:54:52,web_form,lead_form_short,Aportaciones complementarias,nurtured,91.55,qualified,Cumple score e intención mínima,201,0,1
LD00001769,JR0013651,PR012173,SS00020281,2025-04-17 21:27:45,email_click,simulator_capture,Ahorro voluntario,converted_to_registration,87.93,qualified,Cumple score e intención mínima,95,0,1
LD00001770,JR0013655,PR012176,SS00020288,2025-11-28 07:08:40,web_form,contact_request,Aportaciones complementarias,converted_to_registration,97.77,qualified,Cumple score e intención mínima,159,0,1
LD00001771,JR0013660,PR012181,SS00020297,2025-05-16 18:13:43,web_form,contact_request,Aportaciones complementarias,nurtured,88.53,qualified,Cumple score e intención mínima,120,0,1
LD00001772,JR0013664,PR012183,SS00020304,2025-10-05 05:21:17,direct_form,contact_request,Aportaciones complementarias,converted_to_registration,78.01,qualified,Cumple score e intención mínima,76,0,1
LD00001773,JR0013666,PR012185,SS00020311,2025-07-25 18:58:09,web_form,lead_form_short,Ahorro voluntario,nurtured,66.57,qualified,Cumple score e intención mínima,206,0,1
LD00001774,JR0013683,PR012200,SS00020337,2025-09-09 14:10:22,lead_ad,lead_form_short,Ahorro voluntario,nurtured,90.38,qualified,Cumple score e intención mínima,58,0,1
LD00001775,JR0013684,PR012201,SS00020340,2025-10-12 22:28:31,landing_form,lead_form_short,Ahorro voluntario,nurtured,97.17,qualified,Cumple score e intención mínima,171,0,1
LD00001776,JR0013685,PR012202,SS00020341,2025-06-11 16:34:29,web_form,contact_request,Simulador de retiro,nurtured,50.59,qualified,Cumple score e intención mínima,187,0,1
LD00001777,JR0013690,PR012206,SS00020348,2025-07-02 21:25:16,web_form,lead_form_main,Cambio / registro Afore,nurtured,93.35,qualified,Cumple score e intención mínima,321,0,1
LD00001778,JR0013691,PR012206,SS00020351,2025-09-07 19:43:45,web_form,contact_request,Cambio / registro Afore,converted_to_registration,81.06,qualified,Cumple score e intención mínima,51,1,0
LD00001779,JR0013694,PR012209,SS00020357,2025-03-19 13:05:26,web_form,lead_form_main,Ahorro voluntario,converted_to_registration,73.34,qualified,Cumple score e intención mínima,249,0,1
LD00001780,JR0013703,PR012217,SS00020372,2025-03-02 21:13:17,web_form,contact_request,Ahorro voluntario,converted_to_registration,79.17,qualified,Cumple score e intención mínima,120,0,1
LD00001781,JR0013707,PR012221,SS00020382,2025-06-23 02:07:27,web_form,simulator_capture,Ahorro voluntario,converted_to_registration,91.3,qualified,Cumple score e intención mínima,146,0,1
LD00001782,JR0013713,PR012227,SS00020392,2025-09-11 22:26:44,landing_form,simulator_capture,Ahorro voluntario,nurtured,83.09,qualified,Cumple score e intención mínima,384,0,1
LD00001783,JR0013730,PR012243,SS00020415,2025-10-26 01:40:22,web_form,lead_form_main,Cambio / registro Afore,nurtured,73.98,qualified,Cumple score e intención mínima,61,0,1
LD00001784,JR0013731,PR012244,SS00020418,2025-08-14 03:11:15,lead_ad,contact_request,Ahorro voluntario,converted_to_registration,81.78,qualified,Cumple score e intención mínima,303,0,1
LD00001785,JR0013732,PR012245,SS00020422,2025-08-05 05:50:04,web_form,simulator_capture,Simulador de retiro,lost,32.68,unqualified,Duplicado operacional,126,0,1
LD00001786,JR0013744,PR012255,SS00020437,2025-09-09 13:21:31,email_click,lead_form_short,Ahorro voluntario,converted_to_registration,86.78,qualified,Cumple score e intención mínima,150,0,1
LD00001787,JR0013750,PR012261,SS00020447,2025-06-10 19:01:33,web_form,simulator_capture,Ahorro voluntario,lost,81.62,unqualified,Baja intención declarada,141,0,1
LD00001788,JR0013751,PR012261,SS00020448,2025-07-13 10:31:54,web_form,lead_form_short,Ahorro voluntario,nurtured,77.16,qualified,Cumple score e intención mínima,205,1,1
LD00001789,JR0013766,PR012276,SS00020467,2025-06-16 01:03:36,landing_form,lead_form_short,Aportaciones complementarias,converted_to_registration,92.69,qualified,Cumple score e intención mínima,96,0,1
LD00001790,JR0013773,PR012283,SS00020479,2025-07-21 23:43:19,web_form,lead_form_main,Ahorro voluntario,nurtured,80.92,qualified,Cumple score e intención mínima,160,0,1
LD00001791,JR0013775,PR012284,SS00020482,2025-11-18 14:03:42,email_click,simulator_capture,Ahorro voluntario,nurtured,72.65,qualified,Cumple score e intención mínima,48,0,1
LD00001792,JR0013779,PR012288,SS00020489,2025-07-24 01:15:31,lead_ad,contact_request,Información general,lost,23.94,unqualified,Duplicado operacional,348,0,1
LD00001793,JR0013805,PR012312,SS00020527,2025-08-21 15:19:11,web_form,contact_request,Aportaciones complementarias,converted_to_registration,84.03,qualified,Cumple score e intención mínima,161,0,1
LD00001794,JR0013817,PR012321,SS00020545,2025-02-21 09:59:25,web_form,simulator_capture,Ahorro voluntario,lost,76.11,unqualified,Baja intención declarada,106,0,1
LD00001795,JR0013823,PR012326,SS00020554,2025-04-10 09:00:27,email_click,contact_request,Ahorro voluntario,lost,60.03,unqualified,Duplicado operacional,78,0,1
LD00001796,JR0013837,PR012337,SS00020572,2025-03-22 16:23:04,web_form,lead_form_short,Cambio / registro Afore,converted_to_registration,71.05,qualified,Cumple score e intención mínima,142,0,1
LD00001797,JR0013838,PR012338,SS00020574,2025-07-18 23:37:58,web_form,simulator_capture,Información general,nurtured,23.8,qualified,Cumple score e intención mínima,212,0,1
LD00001798,JR0013844,PR012344,SS00020583,2025-09-01 16:34:56,lead_ad,lead_form_short,Simulador de retiro,converted_to_registration,65.59,qualified,Cumple score e intención mínima,118,0,1
LD00001799,JR0013845,PR012345,SS00020586,2025-05-30 21:59:16,landing_form,simulator_capture,Ahorro voluntario,converted_to_registration,91.34,qualified,Cumple score e intención mínima,488,0,1
LD00001800,JR0013858,PR012356,SS00020606,2025-03-08 14:26:39,web_form,lead_form_short,Cambio / registro Afore,converted_to_registration,70.59,qualified,Cumple score e intención mínima,224,0,1
LD00001801,JR0013873,PR012368,SS00020629,2025-06-07 23:04:18,lead_ad,contact_request,Ahorro voluntario,converted_to_registration,82.88,qualified,Cumple score e intención mínima,200,0,1
LD00001802,JR0013883,PR012377,SS00020645,2025-02-06 10:25:08,web_form,contact_request,Ahorro voluntario,nurtured,66.04,qualified,Cumple score e intención mínima,249,0,1
LD00001803,JR0013885,PR012379,SS00020648,2025-08-05 02:31:48,web_form,simulator_capture,Ahorro voluntario,nurtured,54.24,qualified,Cumple score e intención mínima,96,0,1
LD00001804,JR0013888,PR012382,SS00020652,2025-09-03 02:55:54,web_form,lead_form_main,Aportaciones complementarias,converted_to_registration,88.46,qualified,Cumple score e intención mínima,402,0,1
LD00001805,JR0013891,PR012384,SS00020659,2025-11-24 13:32:16,web_form,lead_form_main,Simulador de retiro,converted_to_registration,64.79,qualified,Cumple score e intención mínima,97,0,1
LD00001806,JR0013922,PR012410,SS00020700,2025-03-01 08:26:08,web_form,lead_form_short,Simulador de retiro,nurtured,54.21,qualified,Cumple score e intención mínima,137,0,1
LD00001807,JR0013950,PR012436,SS00020736,2025-08-22 18:43:15,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,71.69,qualified,Cumple score e intención mínima,119,0,1
LD00001808,JR0013955,PR012440,SS00020745,2025-03-05 12:50:32,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,90.09,qualified,Cumple score e intención mínima,133,0,1
LD00001809,JR0013964,PR012448,SS00020762,2025-02-25 18:40:09,web_form,lead_form_main,Ahorro voluntario,nurtured,89.5,qualified,Cumple score e intención mínima,157,0,1
LD00001810,JR0013971,PR012455,SS00020770,2025-11-04 06:57:12,web_form,contact_request,Ahorro voluntario,converted_to_registration,78.08,qualified,Cumple score e intención mínima,146,0,1
LD00001811,JR0013976,PR012459,SS00020777,2025-08-11 11:14:10,web_form,lead_form_main,Ahorro voluntario,nurtured,71.19,qualified,Cumple score e intención mínima,218,0,1
LD00001812,JR0013979,PR012462,SS00020781,2025-07-06 11:18:29,web_form,simulator_capture,Aportaciones complementarias,converted_to_registration,64.36,qualified,Cumple score e intención mínima,98,0,1
LD00001813,JR0013995,PR012475,SS00020804,2025-10-26 12:40:41,lead_ad,simulator_capture,Ahorro voluntario,lost,78.01,unqualified,Duplicado operacional,180,0,1
LD00001814,JR0013997,PR012477,SS00020807,2025-08-19 03:59:24,email_click,lead_form_main,Cambio / registro Afore,nurtured,68.99,qualified,Cumple score e intención mínima,48,0,1
LD00001815,JR0014010,PR012489,SS00020825,2025-10-17 08:35:20,web_form,lead_form_short,Cambio / registro Afore,lost,60.78,unqualified,Duplicado operacional,176,0,1
LD00001816,JR0014016,PR012495,SS00020831,2025-02-07 10:49:59,web_form,lead_form_main,Cambio / registro Afore,converted_to_registration,85.31,qualified,Cumple score e intención mínima,151,0,1
LD00001817,JR0014022,PR012500,SS00020840,2025-02-14 21:14:58,web_form,simulator_capture,Ahorro voluntario,lost,74.95,unqualified,Baja intención declarada,106,0,1
LD00001818,JR0014026,PR012504,SS00020846,2025-03-18 22:03:22,lead_ad,simulator_capture,Ahorro voluntario,converted_to_registration,88.48,qualified,Cumple score e intención mínima,155,0,1
LD00001819,JR0014031,PR012508,SS00020852,2025-07-01 03:50:29,web_form,simulator_capture,Simulador de retiro,lost,75.01,unqualified,Baja intención declarada,58,0,1
LD00001820,JR0014033,PR012510,SS00020856,2025-06-30 17:13:37,lead_ad,contact_request,Ahorro voluntario,converted_to_registration,71.59,qualified,Cumple score e intención mínima,113,0,1
LD00001821,JR0014039,PR012516,SS00020865,2025-04-22 03:05:38,web_form,simulator_capture,Simulador de retiro,lost,43.68,unqualified,Duplicado operacional,236,0,1
LD00001822,JR0014042,PR012519,SS00020869,2025-12-02 06:37:23,web_form,contact_request,Ahorro voluntario,converted_to_registration,69.35,qualified,Cumple score e intención mínima,191,0,1
LD00001823,JR0014050,PR012525,SS00020879,2025-05-22 09:22:26,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,67.22,qualified,Cumple score e intención mínima,122,0,1
LD00001824,JR0014052,PR012527,SS00020883,2025-09-28 06:39:38,web_form,simulator_capture,Cambio / registro Afore,converted_to_registration,95.28,qualified,Cumple score e intención mínima,175,0,1
LD00001825,JR0014063,PR012537,SS00020899,2025-01-18 20:57:28,web_form,contact_request,Simulador de retiro,lost,63.56,unqualified,Perfil no objetivo,290,0,1
LD00001826,JR0014066,PR012539,SS00020903,2025-11-05 08:49:46,email_click,lead_form_short,Ahorro voluntario,nurtured,70.91,qualified,Cumple score e intención mínima,76,0,1
LD00001827,JR0014080,PR012552,SS00020922,2025-03-28 23:07:48,lead_ad,lead_form_main,Ahorro voluntario,converted_to_registration,75.33,qualified,Cumple score e intención mínima,1471,0,1
LD00001828,JR0014081,PR012553,SS00020926,2025-09-14 02:47:18,web_form,contact_request,Cambio / registro Afore,nurtured,76.01,qualified,Cumple score e intención mínima,634,0,1
LD00001829,JR0014083,PR012555,SS00020930,2025-08-16 04:44:30,email_click,simulator_capture,Aportaciones complementarias,converted_to_registration,78.25,qualified,Cumple score e intención mínima,36,0,1
LD00001830,JR0014084,PR012556,SS00020933,2025-07-11 02:20:38,email_click,simulator_capture,Ahorro voluntario,converted_to_registration,72.33,qualified,Cumple score e intención mínima,54,0,1
LD00001831,JR0014085,PR012556,SS00020936,2025-07-16 04:47:38,email_click,lead_form_short,Ahorro voluntario,nurtured,85.65,qualified,Cumple score e intención mínima,46,1,1
LD00001832,JR0014142,PR012606,SS00021015,2025-02-20 01:08:26,direct_form,lead_form_short,Cambio / registro Afore,converted_to_registration,97.7,qualified,Cumple score e intención mínima,157,0,1
LD00001833,JR0014146,PR012609,SS00021021,2025-06-09 23:22:56,web_form,lead_form_short,Cambio / registro Afore,converted_to_registration,74.88,qualified,Cumple score e intención mínima,111,0,1
LD00001834,JR0014162,PR012622,SS00021042,2025-05-08 19:44:14,lead_ad,lead_form_short,Cambio / registro Afore,lost,72.64,invalid_contact,Datos no contactables,276,0,0
LD00001835,JR0014166,PR012625,SS00021050,2025-03-08 03:04:06,web_form,simulator_capture,Ahorro voluntario,nurtured,41.42,qualified,Cumple score e intención mínima,127,0,1
LD00001836,JR0014209,PR012664,SS00021104,2025-06-07 13:49:09,web_form,lead_form_main,Aportaciones complementarias,nurtured,90.36,qualified,Cumple score e intención mínima,108,0,1
LD00001837,JR0014217,PR012671,SS00021116,2025-07-15 04:55:56,landing_form,lead_form_main,Ahorro voluntario,converted_to_registration,63.59,qualified,Cumple score e intención mínima,456,0,1
LD00001838,JR0014246,PR012698,SS00021162,2025-04-05 01:18:41,direct_form,lead_form_short,Ahorro voluntario,lost,52.83,unqualified,Perfil no objetivo,100,0,1
LD00001839,JR0014247,PR012699,SS00021163,2025-10-10 13:13:41,email_click,lead_form_short,Simulador de retiro,converted_to_registration,55.6,qualified,Cumple score e intención mínima,136,0,1
LD00001840,JR0014249,PR012700,SS00021168,2025-05-02 20:53:15,web_form,lead_form_short,Simulador de retiro,nurtured,53.45,qualified,Cumple score e intención mínima,344,0,1
LD00001841,JR0014252,PR012703,SS00021174,2025-04-05 01:48:27,partner_form,lead_form_short,Simulador de retiro,converted_to_registration,63.72,qualified,Cumple score e intención mínima,183,0,0
LD00001842,JR0014270,PR012719,SS00021202,2025-03-29 16:18:30,landing_form,simulator_capture,Cambio / registro Afore,converted_to_registration,81.1,qualified,Cumple score e intención mínima,265,0,1
LD00001843,JR0014272,PR012721,SS00021208,2025-11-01 21:46:57,direct_form,contact_request,Ahorro voluntario,lost,74.1,unqualified,Baja intención declarada,103,0,1
LD00001844,JR0014274,PR012723,SS00021211,2025-10-26 21:08:02,web_form,lead_form_main,Ahorro voluntario,nurtured,70.64,qualified,Cumple score e intención mínima,195,0,1
LD00001845,JR0014280,PR012729,SS00021220,2025-06-04 07:26:16,web_form,contact_request,Simulador de retiro,lost,50.26,unqualified,Baja intención declarada,136,0,1
LD00001846,JR0014284,PR012733,SS00021225,2025-07-26 11:20:41,web_form,contact_request,Simulador de retiro,lost,27.3,unqualified,Duplicado operacional,308,0,1
LD00001847,JR0014287,PR012736,SS00021230,2025-05-23 18:33:42,lead_ad,simulator_capture,Ahorro voluntario,converted_to_registration,59.23,qualified,Cumple score e intención mínima,202,0,1
LD00001848,JR0014297,PR012745,SS00021242,2025-08-23 15:21:52,web_form,contact_request,Ahorro voluntario,converted_to_registration,53.58,qualified,Cumple score e intención mínima,296,0,1
LD00001849,JR0014299,PR012747,SS00021248,2025-08-11 19:18:16,landing_form,lead_form_main,Ahorro voluntario,converted_to_registration,76.28,qualified,Cumple score e intención mínima,442,0,1
LD00001850,JR0014305,PR012753,SS00021259,2025-06-30 15:22:59,lead_ad,lead_form_main,Simulador de retiro,converted_to_registration,61.11,qualified,Cumple score e intención mínima,359,0,1
LD00001851,JR0014306,PR012754,SS00021262,2025-07-23 02:02:24,direct_form,simulator_capture,Ahorro voluntario,nurtured,85.89,qualified,Cumple score e intención mínima,125,0,1
LD00001852,JR0014307,PR012755,SS00021264,2025-09-11 20:52:21,web_form,lead_form_short,Ahorro voluntario,converted_to_registration,87.7,qualified,Cumple score e intención mínima,98,0,1
LD00001853,JR0014313,PR012761,SS00021275,2025-06-24 18:46:58,partner_form,lead_form_main,Cambio / registro Afore,lost,66.56,unqualified,Perfil no objetivo,106,0,1
LD00001854,JR0014326,PR012772,SS00021293,2025-06-01 10:13:43,web_form,lead_form_main,Cambio / registro Afore,nurtured,86.83,qualified,Cumple score e intención mínima,165,0,1
