registration_id,journey_id,prospect_id,lead_id,registration_started_ts,registration_completed_ts,registration_status,step_reached,document_upload_flag,kyc_validation_flag,biometric_validation_flag,rejection_reason,abandonment_reason
RG00001020,JR0016569,PR014776,LD00002167,2025-09-27 02:45:52,,abandoned,personal_data,1,1,0,,Usuario salió del flujo
RG00001021,JR0016571,PR014778,LD00002168,2025-07-16 03:57:53,,abandoned,biometric,0,0,0,,Carga documental incompleta
RG00001022,JR0016588,PR014793,LD00002170,2025-09-15 03:46:06,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00001023,JR0016598,PR014802,LD00002171,2025-07-18 15:05:42,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001024,JR0016618,PR014820,LD00002173,2026-01-01 19:51:00,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00001025,JR0016620,PR014822,LD00002174,2025-04-11 01:11:38,,abandoned,kyc,1,1,0,,Carga documental incompleta
RG00001026,JR0016624,PR014825,LD00002175,2025-04-30 22:59:09,2025-05-01 16:16:09,completed,confirmation,1,1,1,,
RG00001027,JR0016626,PR014827,LD00002176,2025-04-23 01:08:00,2025-04-24 22:36:00,completed,confirmation,1,1,1,,
RG00001028,JR0016631,PR014832,LD00002177,2025-08-22 02:19:02,2025-08-23 17:30:02,completed,confirmation,1,1,1,,
RG00001029,JR0016636,PR014837,LD00002178,2025-08-23 07:54:00,,abandoned,documents,1,0,0,,Biometría no exitosa
RG00001030,JR0016640,PR014841,LD00002179,2025-07-14 17:51:15,2025-07-16 07:05:15,completed,confirmation,1,1,1,,
RG00001031,JR0016645,PR014845,LD00002181,2025-07-26 06:04:41,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00001032,JR0016655,PR014853,LD00002184,2025-07-07 17:37:00,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001033,JR0016656,PR014854,LD00002185,2025-11-24 11:02:22,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00001034,JR0016720,PR014910,LD00002190,2025-04-13 14:32:30,,abandoned,personal_data,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001035,JR0016731,PR014919,LD00002192,2025-11-28 20:22:51,2025-11-29 20:53:51,completed,confirmation,1,1,1,,
RG00001036,JR0016829,PR015007,LD00002198,2025-04-16 07:25:05,,abandoned,biometric,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001037,JR0016886,PR015060,LD00002200,2025-03-23 19:24:25,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001038,JR0016910,PR015078,LD00002203,2025-10-23 02:37:14,,abandoned,kyc,1,1,0,,Usuario salió del flujo
RG00001039,JR0016912,PR015080,LD00002204,2025-03-30 04:00:48,2025-03-30 14:12:48,completed,confirmation,1,1,1,,
RG00001040,JR0016933,PR015099,LD00002207,2025-05-11 04:29:51,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00001041,JR0016939,PR015104,LD00002208,2025-06-28 13:02:35,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001042,JR0016947,PR015111,LD00002209,2026-01-02 16:06:00,,abandoned,personal_data,1,0,0,,Biometría no exitosa
RG00001043,JR0016953,PR015117,LD00002210,2025-06-11 21:54:21,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001044,JR0016975,PR015139,LD00002212,2025-06-09 00:57:58,,abandoned,kyc,1,0,0,,Carga documental incompleta
RG00001045,JR0016991,PR015155,LD00002214,2025-09-19 01:04:56,,abandoned,biometric,1,1,1,,Tiempo de espera alto
RG00001046,JR0017033,PR015193,LD00002218,2025-03-11 00:47:05,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001047,JR0017047,PR015205,LD00002221,2025-12-11 04:30:32,,abandoned,kyc,0,0,0,,Carga documental incompleta
RG00001048,JR0017064,PR015221,LD00002223,2025-04-29 02:53:59,2025-04-29 07:11:59,completed,confirmation,1,1,1,,
RG00001049,JR0017097,PR015251,LD00002226,2025-05-30 10:13:48,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001050,JR0017118,PR015272,LD00002227,2025-03-21 07:20:12,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001051,JR0017152,PR015302,LD00002231,2025-04-28 20:05:54,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001052,JR0017169,PR015319,LD00002232,2025-01-27 04:22:25,2025-01-27 23:49:25,completed,confirmation,1,1,1,,
RG00001053,JR0017170,PR015320,LD00002233,2025-02-23 06:31:13,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00001054,JR0017180,PR015328,LD00002235,2025-05-10 06:23:00,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00001055,JR0017188,PR015335,LD00002236,2025-03-11 16:01:39,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00001056,JR0017197,PR015343,LD00002237,2025-02-02 12:03:23,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001057,JR0017204,PR015349,LD00002239,2025-09-03 09:33:03,2025-09-04 08:58:03,completed,confirmation,1,1,1,,
RG00001058,JR0017217,PR015361,LD00002242,2025-06-04 00:01:01,2025-06-05 01:43:01,completed,confirmation,1,1,1,,
RG00001059,JR0017222,PR015366,LD00002243,2025-06-30 15:42:00,,abandoned,documents,0,0,0,,Usuario salió del flujo
RG00001060,JR0017225,PR015368,LD00002244,2025-10-29 06:58:27,2025-11-02 22:54:27,completed,confirmation,1,1,1,,
RG00001061,JR0017250,PR015390,LD00002251,2025-09-13 10:10:26,2025-09-13 20:33:26,completed,confirmation,1,1,1,,
RG00001062,JR0017253,PR015392,LD00002252,2025-08-05 03:24:25,,abandoned,biometric,0,0,0,,Usuario salió del flujo
RG00001063,JR0017260,PR015398,LD00002253,2025-04-23 16:42:14,,abandoned,kyc,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001064,JR0017277,PR015413,LD00002254,2025-12-21 11:15:01,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001065,JR0017280,PR015416,LD00002255,2025-11-16 10:20:02,,abandoned,kyc,1,1,1,,Carga documental incompleta
RG00001066,JR0017291,PR015425,LD00002256,2025-03-17 12:54:11,2025-03-18 20:39:11,completed,confirmation,1,1,1,,
RG00001067,JR0017308,PR015438,LD00002259,2025-11-16 04:38:15,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001068,JR0017332,PR015461,LD00002261,2025-07-26 02:46:33,,abandoned,kyc,1,0,0,,Biometría no exitosa
RG00001069,JR0017409,PR015531,LD00002266,2025-05-14 12:31:57,,abandoned,personal_data,0,0,0,,Usuario salió del flujo
RG00001070,JR0017419,PR015539,LD00002267,2025-05-29 23:09:16,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001071,JR0017421,PR015540,LD00002268,2026-01-01 15:11:00,2026-01-02 11:15:00,completed,confirmation,1,1,1,,
RG00001072,JR0017488,PR015603,LD00002275,2025-06-27 05:21:41,2025-06-28 07:24:41,completed,confirmation,1,1,1,,
RG00001073,JR0017505,PR015618,LD00002276,2025-08-30 06:42:04,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001074,JR0017552,PR015659,LD00002278,2025-05-04 01:38:35,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001075,JR0017593,PR015693,LD00002282,2025-07-05 07:46:42,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001076,JR0017623,PR015717,LD00002283,2025-06-27 01:45:30,,abandoned,biometric,1,1,1,,Usuario salió del flujo
RG00001077,JR0017633,PR015727,LD00002284,2025-10-21 22:50:06,,abandoned,kyc,1,0,0,,Biometría no exitosa
RG00001078,JR0017666,PR015754,LD00002289,2025-05-26 01:37:26,2025-05-27 05:37:26,completed,confirmation,1,1,1,,
RG00001079,JR0017687,PR015773,LD00002293,2025-05-24 23:09:12,,abandoned,personal_data,0,0,0,,Usuario salió del flujo
RG00001080,JR0017698,PR015784,LD00002295,2025-07-22 10:06:17,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001081,JR0017723,PR015803,LD00002298,2025-08-24 14:52:42,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00001082,JR0017729,PR015809,LD00002299,2025-10-06 16:37:16,,abandoned,documents,1,1,0,,Biometría no exitosa
RG00001083,JR0017744,PR015823,LD00002301,2025-05-17 16:48:51,2025-05-20 05:53:51,completed,confirmation,1,1,1,,
RG00001084,JR0017754,PR015833,LD00002303,2025-10-25 10:59:53,2025-10-25 21:28:53,completed,confirmation,1,1,1,,
RG00001085,JR0017776,PR015851,LD00002304,2025-05-28 20:44:41,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00001086,JR0017793,PR015866,LD00002306,2025-04-25 12:40:18,,abandoned,documents,1,0,0,,Tiempo de espera alto
RG00001087,JR0017828,PR015898,LD00002310,2025-08-11 12:29:20,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001088,JR0017829,PR015898,LD00002311,2025-09-15 12:51:20,2025-09-16 07:12:20,completed,confirmation,1,1,1,,
RG00001089,JR0017915,PR015976,LD00002317,2025-03-21 23:53:30,2025-03-23 06:02:30,completed,confirmation,1,1,1,,
RG00001090,JR0018006,PR016053,LD00002326,2025-07-06 05:13:12,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001091,JR0018011,PR016058,LD00002327,2025-10-15 07:35:49,,abandoned,biometric,1,0,0,,Biometría no exitosa
RG00001092,JR0018022,PR016068,LD00002328,2025-05-28 02:06:17,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001093,JR0018027,PR016073,LD00002329,2025-02-26 13:07:40,,abandoned,documents,1,0,0,,Biometría no exitosa
RG00001094,JR0018032,PR016077,LD00002331,2025-12-30 16:20:51,2025-12-31 11:05:51,completed,confirmation,1,1,1,,
RG00001095,JR0018052,PR016095,LD00002333,2025-08-14 06:49:16,,abandoned,kyc,1,1,0,,Biometría no exitosa
RG00001096,JR0018110,PR016145,LD00002340,2025-08-22 16:37:01,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001097,JR0018149,PR016175,LD00002343,2025-09-25 02:24:34,,abandoned,documents,1,1,1,,Tiempo de espera alto
RG00001098,JR0018190,PR016208,LD00002350,2025-01-19 10:25:50,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001099,JR0018227,PR016241,LD00002352,2025-04-14 07:41:45,,abandoned,personal_data,1,1,1,,Carga documental incompleta
RG00001100,JR0018230,PR016244,LD00002353,2025-09-17 05:09:00,2025-09-17 18:19:00,completed,confirmation,1,1,1,,
RG00001101,JR0018247,PR016258,LD00002355,2025-07-03 22:03:56,2025-07-04 01:09:56,completed,confirmation,1,1,1,,
RG00001102,JR0018251,PR016262,LD00002357,2025-11-28 10:51:08,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001103,JR0018260,PR016270,LD00002360,2025-08-09 02:10:26,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001104,JR0018268,PR016277,LD00002362,2025-07-25 23:54:14,,abandoned,kyc,0,0,0,,Usuario salió del flujo
RG00001105,JR0018285,PR016292,LD00002367,2025-11-18 05:06:58,,abandoned,biometric,1,1,1,,Carga documental incompleta
RG00001106,JR0018309,PR016311,LD00002371,2025-10-07 09:37:11,2025-10-08 07:10:11,completed,confirmation,1,1,1,,
RG00001107,JR0018315,PR016317,LD00002372,2025-08-21 13:22:14,,abandoned,personal_data,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001108,JR0018323,PR016323,LD00002373,2025-06-08 11:40:17,2025-06-09 04:25:17,completed,confirmation,1,1,1,,
RG00001109,JR0018326,PR016326,LD00002374,2025-02-07 05:54:21,,abandoned,documents,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001110,JR0018329,PR016329,LD00002375,2025-06-09 02:04:55,2025-06-09 09:50:55,completed,confirmation,1,1,1,,
RG00001111,JR0018370,PR016365,LD00002379,2025-12-18 05:52:13,2025-12-19 23:07:13,completed,confirmation,1,1,1,,
RG00001112,JR0018373,PR016368,LD00002381,2025-07-30 09:51:27,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001113,JR0018380,PR016374,LD00002383,2025-07-02 13:20:36,,abandoned,biometric,1,1,0,,Biometría no exitosa
RG00001114,JR0018384,PR016378,LD00002385,2025-06-03 12:41:57,,abandoned,biometric,1,1,1,,Carga documental incompleta
RG00001115,JR0018399,PR016389,LD00002387,2025-09-11 08:33:49,2025-09-11 22:22:49,completed,confirmation,1,1,1,,
RG00001116,JR0018408,PR016397,LD00002388,2025-07-08 09:16:49,,abandoned,kyc,1,0,0,,Tiempo de espera alto
RG00001117,JR0018411,PR016399,LD00002389,2025-07-10 07:32:17,,abandoned,kyc,1,0,0,,Tiempo de espera alto
RG00001118,JR0018417,PR016405,LD00002391,2025-04-13 03:46:52,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001119,JR0018420,PR016408,LD00002392,2025-02-26 18:40:50,2025-02-27 09:55:50,completed,confirmation,1,1,1,,
RG00001120,JR0018421,PR016409,LD00002393,2025-11-16 06:02:17,,abandoned,kyc,1,1,1,,Carga documental incompleta
RG00001121,JR0018452,PR016438,LD00002397,2025-04-25 18:38:51,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001122,JR0018465,PR016449,LD00002400,2025-12-21 11:30:39,2025-12-21 20:07:39,completed,confirmation,1,1,1,,
RG00001123,JR0018480,PR016462,LD00002402,2025-05-27 12:02:51,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001124,JR0018519,PR016497,LD00002404,2025-10-06 02:11:53,2025-10-06 18:30:53,completed,confirmation,1,1,1,,
RG00001125,JR0018520,PR016498,LD00002405,2025-08-09 02:59:42,2025-08-09 19:23:42,completed,confirmation,1,1,1,,
RG00001126,JR0018562,PR016535,LD00002409,2025-05-30 18:03:19,,abandoned,kyc,1,0,0,,Carga documental incompleta
RG00001127,JR0018568,PR016541,LD00002410,2025-03-14 06:40:17,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001128,JR0018600,PR016572,LD00002415,2025-07-04 16:33:55,2025-07-05 19:02:55,completed,confirmation,1,1,1,,
RG00001129,JR0018617,PR016586,LD00002416,2025-04-29 11:13:46,,abandoned,personal_data,1,1,0,Validación KYC fallida,Validación KYC fallida
RG00001130,JR0018628,PR016596,LD00002418,2025-05-01 04:29:18,2025-05-01 22:21:18,completed,confirmation,1,1,1,,
RG00001131,JR0018631,PR016599,LD00002419,2025-03-21 20:54:36,2025-03-22 12:17:36,completed,confirmation,1,1,1,,
RG00001132,JR0018642,PR016610,LD00002421,2025-05-05 14:57:20,,abandoned,documents,1,1,0,,Tiempo de espera alto
RG00001133,JR0018645,PR016613,LD00002422,2025-12-11 05:38:17,,abandoned,kyc,1,1,1,,Carga documental incompleta
RG00001134,JR0018656,PR016623,LD00002423,2025-05-23 20:02:55,,abandoned,personal_data,0,0,0,,Usuario salió del flujo
RG00001135,JR0018660,PR016626,LD00002424,2025-07-17 23:02:11,2025-07-18 11:54:11,completed,confirmation,1,1,1,,
RG00001136,JR0018667,PR016633,LD00002425,2025-03-30 03:16:26,2025-03-30 11:51:26,completed,confirmation,1,1,1,,
RG00001137,JR0018689,PR016654,LD00002428,2025-02-16 23:09:40,2025-02-17 05:51:40,completed,confirmation,1,1,1,,
RG00001138,JR0018690,PR016654,LD00002429,2025-02-23 09:05:40,,abandoned,documents,1,1,1,,Biometría no exitosa
RG00001139,JR0018693,PR016657,LD00002431,2025-07-09 10:07:29,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001140,JR0018695,PR016659,LD00002432,2025-03-04 08:34:48,,abandoned,kyc,1,1,1,Validación KYC fallida,Validación KYC fallida
RG00001141,JR0018698,PR016661,LD00002433,2025-04-08 22:44:58,2025-04-11 11:50:58,completed,confirmation,1,1,1,,
RG00001142,JR0018708,PR016671,LD00002434,2025-09-06 14:42:54,,abandoned,biometric,1,0,0,,Biometría no exitosa
RG00001143,JR0018716,PR016679,LD00002435,2025-05-17 10:35:35,,abandoned,biometric,0,0,0,,Biometría no exitosa
RG00001144,JR0018733,PR016695,LD00002437,2025-10-25 20:09:21,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001145,JR0018737,PR016698,LD00002438,2025-08-04 20:46:24,,abandoned,documents,1,1,1,,Usuario salió del flujo
RG00001146,JR0018767,PR016726,LD00002441,2025-04-08 21:19:30,,abandoned,personal_data,0,0,0,,Tiempo de espera alto
RG00001147,JR0018779,PR016736,LD00002442,2025-02-12 11:08:55,,abandoned,kyc,1,1,1,,Biometría no exitosa
RG00001148,JR0018781,PR016738,LD00002443,2025-08-10 08:08:35,,abandoned,kyc,1,1,0,,Usuario salió del flujo
RG00001149,JR0018787,PR016743,LD00002445,2025-05-07 13:41:01,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001150,JR0018808,PR016762,LD00002446,2025-08-11 18:10:54,2025-08-17 23:20:54,completed,confirmation,1,1,1,,
RG00001151,JR0018825,PR016776,LD00002448,2025-11-29 22:28:23,2025-11-30 09:06:23,completed,confirmation,1,1,1,,
RG00001152,JR0018827,PR016778,LD00002449,2025-11-17 00:27:14,2025-11-17 09:46:14,completed,confirmation,1,1,1,,
RG00001153,JR0018832,PR016781,LD00002451,2025-10-18 19:20:06,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001154,JR0018846,PR016794,LD00002452,2025-05-19 22:55:23,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00001155,JR0018849,PR016796,LD00002453,2025-09-12 20:39:32,,abandoned,personal_data,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001156,JR0018895,PR016837,LD00002455,2025-03-30 11:17:17,2025-03-31 07:59:17,completed,confirmation,1,1,1,,
RG00001157,JR0018932,PR016867,LD00002460,2025-11-24 23:00:56,,abandoned,kyc,1,1,0,,Biometría no exitosa
RG00001158,JR0018991,PR016921,LD00002464,2025-12-16 07:32:04,,abandoned,kyc,0,0,0,,Biometría no exitosa
RG00001159,JR0018998,PR016928,LD00002465,2025-07-11 03:59:28,,abandoned,personal_data,1,1,1,,Tiempo de espera alto
RG00001160,JR0019001,PR016930,LD00002467,2025-09-15 03:30:06,2025-09-16 01:50:06,completed,confirmation,1,1,1,,
RG00001161,JR0019027,PR016956,LD00002470,2025-03-18 16:56:35,2025-03-18 21:36:35,completed,confirmation,1,1,1,,
RG00001162,JR0019057,PR016982,LD00002472,2025-09-13 06:38:13,,abandoned,kyc,1,1,0,,Tiempo de espera alto
RG00001163,JR0019072,PR016994,LD00002474,2025-06-01 01:23:52,,abandoned,documents,1,1,1,,Carga documental incompleta
RG00001164,JR0019079,PR017000,LD00002476,2025-06-13 19:04:55,,abandoned,personal_data,1,1,0,,Biometría no exitosa
RG00001165,JR0019103,PR017022,LD00002478,2025-09-18 09:15:58,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001166,JR0019106,PR017024,LD00002480,2025-04-22 18:11:04,,abandoned,biometric,0,0,0,,Tiempo de espera alto
RG00001167,JR0019111,PR017029,LD00002481,2025-09-02 07:41:13,2025-09-03 01:51:13,completed,confirmation,1,1,1,,
RG00001168,JR0019146,PR017060,LD00002485,2025-02-18 00:29:25,,abandoned,documents,0,0,0,,Biometría no exitosa
RG00001169,JR0019147,PR017060,LD00002486,2025-05-03 16:14:26,,abandoned,documents,0,0,0,,Carga documental incompleta
RG00001170,JR0019164,PR017074,LD00002487,2025-09-16 01:16:52,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001171,JR0019165,PR017075,LD00002488,2025-04-23 19:12:30,,abandoned,kyc,1,1,0,,Carga documental incompleta
RG00001172,JR0019184,PR017090,LD00002489,2025-06-23 22:08:04,,abandoned,kyc,0,0,0,,Tiempo de espera alto
RG00001173,JR0019185,PR017091,LD00002490,2025-07-04 19:22:06,,abandoned,biometric,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001174,JR0019190,PR017094,LD00002491,2025-12-06 07:40:55,2025-12-11 23:24:55,completed,confirmation,1,1,1,,
RG00001175,JR0019198,PR017102,LD00002492,2025-02-27 14:22:20,,abandoned,personal_data,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001176,JR0019209,PR017112,LD00002493,2025-06-15 23:49:48,2025-06-16 10:47:48,completed,confirmation,1,1,1,,
RG00001177,JR0019225,PR017127,LD00002495,2025-06-25 15:56:46,,abandoned,kyc,1,0,0,,Usuario salió del flujo
RG00001178,JR0019226,PR017127,LD00002496,2025-07-08 12:35:46,2025-07-09 04:27:46,completed,confirmation,1,1,1,,
RG00001179,JR0019241,PR017139,LD00002501,2025-11-06 16:26:47,,abandoned,biometric,1,0,0,,Biometría no exitosa
RG00001180,JR0019271,PR017166,LD00002505,2025-10-14 22:25:37,2025-10-15 12:49:37,completed,confirmation,1,1,1,,
RG00001181,JR0019278,PR017173,LD00002506,2025-06-02 11:35:49,,abandoned,kyc,1,0,0,,Biometría no exitosa
RG00001182,JR0019282,PR017176,LD00002507,2025-08-30 05:50:32,,abandoned,kyc,1,1,1,,Usuario salió del flujo
RG00001183,JR0019287,PR017180,LD00002508,2025-08-20 20:59:52,,abandoned,personal_data,1,1,1,,Biometría no exitosa
RG00001184,JR0019289,PR017182,LD00002509,2025-06-09 10:12:19,,abandoned,biometric,1,1,1,,Carga documental incompleta
RG00001185,JR0019290,PR017183,LD00002510,2025-02-22 02:41:30,,abandoned,kyc,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001186,JR0019291,PR017183,LD00002511,2025-08-25 11:32:46,,abandoned,documents,1,1,0,,Tiempo de espera alto
RG00001187,JR0019332,PR017222,LD00002517,2025-06-09 08:00:03,2025-06-13 06:31:03,completed,confirmation,1,1,1,,
RG00001188,JR0019333,PR017223,LD00002518,2025-11-26 12:11:19,,abandoned,biometric,1,1,1,,Carga documental incompleta
RG00001189,JR0019349,PR017238,LD00002520,2025-05-09 20:54:18,,abandoned,kyc,1,1,1,,Tiempo de espera alto
RG00001190,JR0019371,PR017259,LD00002522,2025-08-17 01:40:34,,abandoned,kyc,1,0,0,,Usuario salió del flujo
RG00001191,JR0019377,PR017264,LD00002523,2025-02-13 23:48:23,,abandoned,documents,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001192,JR0019397,PR017279,LD00002525,2025-03-20 11:05:27,,abandoned,documents,1,0,0,Validación KYC fallida,Validación KYC fallida
RG00001193,JR0019399,PR017281,LD00002526,2025-05-31 10:42:41,,abandoned,personal_data,1,1,1,,Usuario salió del flujo
RG00001194,JR0019458,PR017333,LD00002533,2025-05-27 12:29:06,,abandoned,biometric,0,0,0,Validación KYC fallida,Validación KYC fallida
RG00001195,JR0019487,PR017358,LD00002536,2025-03-17 04:53:38,,abandoned,documents,1,1,0,,Tiempo de espera alto
RG00001196,JR0019501,PR017368,LD00002539,2025-10-11 01:23:19,,abandoned,biometric,1,1,1,,Biometría no exitosa
RG00001197,JR0019539,PR017396,LD00002541,2025-08-23 22:25:04,,abandoned,personal_data,1,1,0,,Tiempo de espera alto
RG00001198,JR0019552,PR017407,LD00002543,2025-01-17 19:34:56,2025-01-19 03:45:56,completed,confirmation,1,1,1,,
