journey_id,anonymous_visitor_id,prospect_id,primary_campaign_id,primary_channel_id,first_device_id,attribution_model,journey_start_ts,journey_end_ts,current_stage_id,is_closed
JR0010580,AV000010580,PR009431,CP011,CH004,DV003,last_non_direct,2025-11-23 19:11:24,2025-11-23 19:46:24,ST02,1
JR0010581,AV000010581,PR009432,CP001,CH001,DV003,position_based,2025-07-10 02:11:45,2025-07-10 03:05:45,ST02,1
JR0010582,AV000010582,PR009433,CP001,CH001,DV003,position_based,2025-02-10 14:06:01,2025-02-10 14:57:01,ST01,1
JR0010583,AV000010583,PR009434,CP016,CH007,DV003,first_touch,2025-09-17 22:20:24,2025-09-22 13:38:24,ST05,1
JR0010584,AV000010584,PR009435,CP003,CH001,DV002,last_non_direct,2025-02-04 16:17:51,2025-02-05 06:23:51,ST05,1
JR0010585,AV000010585,PR009436,CP002,CH001,DV002,position_based,2025-11-28 06:01:21,2025-11-28 06:33:21,ST02,1
JR0010586,AV000010586,PR009437,CP002,CH001,DV002,last_non_direct,2025-02-16 12:47:06,2025-02-16 15:06:06,ST02,1
JR0010587,AV000010587,PR009438,CP008,CH003,DV003,first_touch,2025-04-12 00:08:43,2025-04-12 00:31:43,ST01,1
JR0010588,AV000010588,PR009439,CP007,CH003,DV002,position_based,2025-10-28 18:59:02,2025-10-28 20:07:02,ST02,1
JR0010589,AV000010589,PR009440,CP016,CH007,DV001,first_touch,2025-04-18 04:14:10,2025-04-18 05:50:10,ST02,1
JR0010590,AV000010590,PR009441,CP003,CH001,DV001,last_non_direct,2025-02-22 20:56:09,2025-02-22 22:31:09,ST02,1
JR0010591,AV000010591,PR009442,CP005,CH002,DV002,last_non_direct,2025-03-10 11:11:21,2025-03-10 11:56:21,ST02,1
JR0010592,AV000010592,PR009443,CP007,CH003,DV001,last_non_direct,2025-11-28 09:22:39,2025-11-28 10:58:39,ST02,1
JR0010593,AV000010593,PR009444,CP003,CH001,DV002,last_non_direct,2025-03-20 01:37:17,2025-03-20 02:20:17,ST02,1
JR0010594,AV000010594,PR009445,CP003,CH001,DV001,position_based,2025-06-27 09:37:47,2025-06-27 16:25:47,ST04,1
JR0010595,AV000010595,PR009446,CP008,CH003,DV002,first_touch,2025-10-22 15:07:47,2025-10-22 16:12:47,ST02,1
JR0010596,AV000010596,PR009447,CP014,CH006,DV004,last_non_direct,2025-05-10 23:16:40,2025-05-10 23:21:40,ST01,1
JR0010597,AV000010597,PR009448,CP008,CH003,DV002,position_based,2025-10-23 18:58:23,2025-10-23 19:46:23,ST02,1
JR0010598,AV000010598,PR009449,CP002,CH001,DV001,position_based,2025-11-06 21:26:23,2025-11-06 22:54:23,ST02,1
JR0010599,AV000010599,PR009450,CP008,CH003,DV005,last_non_direct,2025-03-27 05:07:47,2025-03-27 07:13:47,ST02,1
JR0010600,AV000010600,PR009451,CP002,CH001,DV002,position_based,2025-12-23 02:12:04,2025-12-23 03:48:04,ST02,1
JR0010601,AV000010601,PR009452,CP002,CH001,DV001,first_touch,2025-02-11 01:04:22,2025-02-11 02:08:22,ST02,1
JR0010602,AV000010602,PR009453,CP014,CH006,DV001,last_non_direct,2025-05-22 11:18:20,2025-05-24 18:34:20,ST05,1
JR0010603,AV000010603,PR009454,CP008,CH003,DV001,last_non_direct,2025-10-06 10:30:41,2025-10-06 10:50:41,ST02,1
JR0010604,AV000010604,PR009455,CP010,CH004,DV001,last_non_direct,2025-03-21 13:58:03,2025-03-21 16:22:03,ST02,1
JR0010605,AV000010605,PR009456,CP005,CH002,DV002,last_non_direct,2025-07-16 16:00:38,2025-07-16 17:32:38,ST02,1
JR0010606,AV000010606,PR009457,CP001,CH001,DV002,first_touch,2025-02-12 21:30:35,2025-02-12 23:53:35,ST02,1
JR0010607,AV000010607,PR009458,CP015,CH006,DV001,position_based,2025-07-10 08:30:09,2025-07-10 10:06:09,ST02,1
JR0010608,AV000010608,PR009459,CP013,CH005,DV001,last_non_direct,2025-07-26 18:26:42,2025-07-26 19:30:42,ST02,1
JR0010609,AV000010609,PR009460,CP009,CH003,DV006,position_based,2025-09-30 08:01:33,2025-09-30 09:44:33,ST02,1
JR0010610,AV000010610,PR009461,CP016,CH007,DV002,last_non_direct,2025-08-24 03:58:25,2025-08-24 05:10:25,ST02,1
JR0010611,AV000010611,PR009462,CP001,CH001,DV003,first_touch,2025-05-13 15:50:15,2025-05-13 17:36:15,ST02,1
JR0010612,AV000010612,PR009462,CP005,CH002,DV006,last_non_direct,2025-09-05 10:13:44,2025-09-05 11:03:44,ST02,1
JR0010613,AV000010613,PR009463,CP002,CH001,DV001,first_touch,2025-02-12 06:42:01,2025-02-12 07:37:01,ST02,1
JR0010614,AV000010614,PR009464,CP013,CH005,DV006,position_based,2025-03-30 02:13:47,2025-03-30 03:02:47,ST01,1
JR0010615,AV000010615,PR009465,CP003,CH001,DV001,first_touch,2025-07-17 10:11:00,2025-07-17 11:34:00,ST02,1
JR0010616,AV000010616,PR009466,CP007,CH003,DV002,position_based,2025-09-23 10:30:27,2025-09-23 11:55:27,ST02,1
JR0010617,AV000010617,PR009467,CP010,CH004,DV003,position_based,2025-11-02 20:13:01,2025-11-02 21:16:01,ST01,1
JR0010618,AV000010618,PR009468,CP005,CH002,DV003,last_non_direct,2025-05-17 08:12:23,2025-05-17 09:07:23,ST01,1
JR0010619,AV000010619,PR009469,CP001,CH001,DV003,last_non_direct,2025-08-01 00:19:10,2025-08-01 01:43:10,ST02,1
JR0010620,AV000010620,PR009470,CP005,CH002,DV001,last_non_direct,2025-03-31 10:37:22,2025-03-31 12:32:22,ST02,1
JR0010621,AV000010621,PR009471,CP018,CH008,DV003,last_non_direct,2025-08-02 13:25:57,2025-08-02 14:13:57,ST02,1
JR0010622,AV000010622,PR009472,CP007,CH003,DV006,position_based,2025-03-20 22:39:41,2025-03-20 23:11:41,ST01,1
JR0010623,AV000010623,PR009473,CP004,CH001,DV003,last_non_direct,2025-03-19 22:34:37,2025-03-20 05:27:37,ST03,1
JR0010624,AV000010624,PR009474,CP016,CH007,DV003,last_non_direct,2025-08-25 19:13:09,2025-08-25 19:48:09,ST01,1
JR0010625,AV000010625,PR009475,CP001,CH001,DV001,last_non_direct,2025-06-14 17:13:33,2025-06-14 18:16:33,ST01,1
JR0010626,AV000010626,PR009476,CP017,CH007,DV001,last_non_direct,2025-05-29 22:22:48,2025-05-30 02:36:48,ST02,1
JR0010627,AV000010627,PR009477,CP001,CH001,DV003,last_non_direct,2025-02-08 04:43:52,2025-02-08 05:59:52,ST02,1
JR0010628,AV000010628,PR009478,CP001,CH001,DV001,last_non_direct,2025-08-12 17:26:01,2025-08-12 17:45:01,ST01,1
JR0010629,AV000010629,PR009479,CP007,CH003,DV002,last_non_direct,2025-10-27 14:55:27,2025-10-27 16:21:27,ST01,1
JR0010630,AV000010630,PR009480,CP012,CH005,DV006,position_based,2025-02-15 23:31:02,2025-02-16 02:54:02,ST02,1
JR0010631,AV000010631,PR009481,CP004,CH001,DV002,last_non_direct,2025-11-11 10:22:04,2025-11-11 12:50:04,ST02,1
JR0010632,AV000010632,PR009482,CP017,CH007,DV004,position_based,2025-09-08 21:40:10,2025-09-08 22:37:10,ST02,1
JR0010633,AV000010633,PR009482,CP016,CH007,DV002,last_non_direct,2025-09-20 01:40:10,2025-09-20 02:06:10,ST01,1
JR0010634,AV000010634,PR009483,CP007,CH003,DV002,position_based,2025-03-28 21:27:06,2025-03-28 23:49:06,ST02,1
JR0010635,AV000010635,PR009483,CP016,CH007,DV007,last_non_direct,2025-10-10 22:02:39,2025-10-10 23:21:39,ST02,1
JR0010636,AV000010636,PR009484,CP008,CH003,DV003,position_based,2025-08-31 18:30:36,2025-09-04 01:46:36,ST05,1
JR0010637,AV000010637,PR009485,CP014,CH006,DV001,last_non_direct,2025-02-15 16:10:24,2025-02-15 19:39:24,ST03,1
JR0010638,AV000010638,PR009486,CP001,CH001,DV002,last_non_direct,2025-06-17 17:49:33,2025-06-18 11:40:33,ST05,1
JR0010639,AV000010639,PR009487,CP007,CH003,DV001,position_based,2025-04-04 07:25:06,2025-04-04 09:17:06,ST01,1
JR0010640,AV000010640,PR009488,CP018,CH008,DV007,first_touch,2025-08-22 11:08:38,2025-08-22 13:02:38,ST02,1
JR0010641,AV000010641,PR009489,CP005,CH002,DV001,first_touch,2025-04-29 21:50:08,2025-04-29 21:59:08,ST01,1
JR0010642,AV000010642,PR009490,CP011,CH004,DV001,last_non_direct,2025-11-18 04:06:19,2025-11-18 06:45:19,ST03,1
JR0010643,AV000010643,PR009491,CP002,CH001,DV002,first_touch,2025-09-02 08:22:51,2025-09-02 09:11:51,ST02,1
JR0010644,AV000010644,PR009492,CP006,CH002,DV001,first_touch,2025-09-12 07:00:10,2025-09-12 08:54:10,ST01,1
JR0010645,AV000010645,PR009493,CP008,CH003,DV003,position_based,2025-08-23 07:23:24,2025-08-23 08:11:24,ST02,1
JR0010646,AV000010646,PR009493,CP007,CH003,DV001,last_non_direct,2025-10-11 16:23:24,2025-10-11 18:30:24,ST02,1
JR0010647,AV000010647,PR009494,CP005,CH002,DV004,last_non_direct,2025-05-18 12:46:56,2025-05-18 14:25:56,ST02,1
JR0010648,AV000010648,PR009495,CP006,CH002,DV002,last_non_direct,2025-05-17 12:11:45,2025-05-17 14:26:45,ST02,1
JR0010649,AV000010649,PR009496,CP018,CH008,DV001,position_based,2025-04-20 03:00:11,2025-04-20 04:05:11,ST02,1
JR0010650,AV000010650,PR009496,CP003,CH001,DV003,first_touch,2025-05-08 11:22:36,2025-05-08 12:51:36,ST02,1
JR0010651,AV000010651,PR009497,CP003,CH001,DV001,position_based,2025-03-24 14:10:31,2025-03-26 13:05:31,ST05,1
JR0010652,AV000010652,PR009498,CP017,CH007,DV001,first_touch,2025-02-27 18:07:35,2025-02-27 20:45:35,ST02,1
JR0010653,AV000010653,PR009499,CP010,CH004,DV004,last_non_direct,2025-09-06 21:51:37,2025-09-06 23:50:37,ST02,1
JR0010654,AV000010654,PR009500,CP007,CH003,DV006,first_touch,2025-09-30 20:04:14,2025-09-30 21:08:14,ST02,1
JR0010655,AV000010655,PR009501,CP009,CH003,DV001,last_non_direct,2025-08-06 15:28:19,2025-08-06 15:51:19,ST01,1
JR0010656,AV000010656,PR009502,CP003,CH001,DV001,first_touch,2025-03-19 19:14:49,2025-03-19 20:47:49,ST02,1
JR0010657,AV000010657,PR009502,CP009,CH003,DV002,last_non_direct,2025-04-12 04:17:42,2025-04-12 05:07:42,ST01,1
JR0010658,AV000010658,PR009503,CP006,CH002,DV001,last_non_direct,2025-10-17 11:05:46,2025-10-17 11:17:46,ST01,1
JR0010659,AV000010659,PR009504,CP002,CH001,DV002,last_non_direct,2025-11-29 19:35:08,2025-11-29 20:25:08,ST02,1
JR0010660,AV000010660,PR009505,CP002,CH001,DV001,last_non_direct,2025-03-14 18:46:56,2025-03-14 20:43:56,ST02,1
JR0010661,AV000010661,PR009506,CP004,CH001,DV002,last_non_direct,2025-12-15 12:03:56,2025-12-15 13:49:56,ST02,1
JR0010662,AV000010662,PR009507,CP008,CH003,DV004,last_non_direct,2025-05-11 04:53:52,2025-05-11 05:28:52,ST01,1
JR0010663,AV000010663,PR009508,CP008,CH003,DV002,position_based,2025-09-02 21:31:19,2025-09-02 23:26:19,ST02,1
JR0010664,AV000010664,PR009509,CP001,CH001,DV003,last_non_direct,2025-08-14 15:47:21,2025-08-14 16:27:21,ST01,1
JR0010665,AV000010665,PR009510,CP003,CH001,DV001,position_based,2025-06-06 10:40:11,2025-06-06 11:54:11,ST02,1
JR0010666,AV000010666,PR009511,CP009,CH003,DV006,first_touch,2025-07-09 03:03:45,2025-07-13 01:24:45,ST07,1
JR0010667,AV000010667,PR009512,CP003,CH001,DV007,last_non_direct,2025-02-16 02:39:03,2025-02-17 11:02:03,ST05,1
JR0010668,AV000010668,PR009513,CP008,CH003,DV001,last_non_direct,2025-04-17 02:18:03,2025-04-17 03:38:03,ST02,1
JR0010669,AV000010669,PR009514,CP006,CH002,DV003,first_touch,2025-08-23 19:59:47,2025-08-23 21:52:47,ST01,1
JR0010670,AV000010670,PR009515,CP007,CH003,DV001,position_based,2025-08-24 18:10:57,2025-08-24 20:11:57,ST02,1
JR0010671,AV000010671,PR009516,CP001,CH001,DV001,position_based,2025-10-31 04:44:35,2025-10-31 05:57:35,ST02,1
JR0010672,AV000010672,PR009517,CP016,CH007,DV003,position_based,2025-08-24 11:23:17,2025-08-24 12:33:17,ST01,1
JR0010673,AV000010673,PR009518,CP004,CH001,DV002,last_non_direct,2025-09-15 14:11:02,2025-09-15 14:57:02,ST01,1
JR0010674,AV000010674,PR009519,CP008,CH003,DV002,last_non_direct,2025-08-15 01:16:18,2025-08-15 02:17:18,ST01,1
JR0010675,AV000010675,PR009520,CP007,CH003,DV002,last_non_direct,2025-08-12 09:17:51,2025-08-12 09:46:51,ST02,1
JR0010676,AV000010676,PR009521,CP002,CH001,DV001,last_non_direct,2025-05-01 06:33:12,2025-05-01 07:15:12,ST02,1
JR0010677,AV000010677,PR009522,CP010,CH004,DV003,last_non_direct,2025-05-22 08:57:10,2025-05-22 10:36:10,ST02,1
JR0010678,AV000010678,PR009523,CP005,CH002,DV001,first_touch,2025-07-17 20:13:44,2025-07-17 21:29:44,ST01,1
JR0010679,AV000010679,PR009524,CP009,CH003,DV002,last_non_direct,2025-10-17 04:31:32,2025-10-17 05:26:32,ST02,1
JR0010680,AV000010680,PR009525,CP002,CH001,DV001,first_touch,2025-12-01 23:50:42,2025-12-02 00:07:42,ST02,1
JR0010681,AV000010681,PR009526,CP009,CH003,DV003,first_touch,2025-01-10 09:46:46,2025-01-10 11:13:46,ST02,1
JR0010682,AV000010682,PR009527,CP011,CH004,DV002,first_touch,2025-06-18 07:06:29,2025-06-18 08:01:29,ST02,1
JR0010683,AV000010683,PR009528,CP018,CH008,DV007,last_non_direct,2025-06-09 21:09:46,2025-06-09 23:00:46,ST01,1
JR0010684,AV000010684,PR009529,CP003,CH001,DV002,last_non_direct,2025-02-12 16:44:08,2025-02-12 17:29:08,ST02,1
JR0010685,AV000010685,PR009530,CP014,CH006,DV003,position_based,2025-06-30 17:21:53,2025-06-30 18:38:53,ST01,1
JR0010686,AV000010686,PR009531,CP010,CH004,DV001,position_based,2025-05-17 08:20:00,2025-05-17 09:41:00,ST02,1
JR0010687,AV000010687,PR009532,CP006,CH002,DV006,last_non_direct,2025-07-30 10:53:56,2025-08-07 12:03:56,ST05,1
JR0010688,AV000010688,PR009532,CP010,CH004,DV006,first_touch,2025-11-13 04:58:04,2025-11-13 06:24:04,ST02,1
JR0010689,AV000010689,PR009533,CP005,CH002,DV005,first_touch,2025-07-22 23:06:04,2025-07-23 00:17:04,ST01,1
JR0010690,AV000010690,PR009534,CP008,CH003,DV001,first_touch,2025-10-30 06:39:34,2025-11-01 13:19:34,ST04,1
JR0010691,AV000010691,PR009534,CP018,CH008,DV006,last_non_direct,2025-12-24 16:39:34,2025-12-24 18:39:34,ST02,1
JR0010692,AV000010692,PR009535,CP004,CH001,DV002,last_non_direct,2025-12-09 09:29:23,2025-12-09 10:12:23,ST02,1
JR0010693,AV000010693,PR009536,CP007,CH003,DV001,last_non_direct,2025-12-18 22:41:30,2025-12-19 01:04:30,ST02,1
JR0010694,AV000010694,PR009537,CP001,CH001,DV001,last_non_direct,2025-07-11 06:01:56,2025-07-12 06:57:56,ST05,1
JR0010695,AV000010695,PR009538,CP009,CH003,DV001,last_non_direct,2025-05-12 02:57:30,2025-05-12 05:08:30,ST02,1
JR0010696,AV000010696,PR009538,CP002,CH001,DV001,position_based,2025-09-29 23:09:40,2025-09-30 00:20:40,ST02,1
JR0010697,AV000010697,PR009539,CP014,CH006,DV001,last_non_direct,2025-04-15 08:45:10,2025-04-15 10:49:10,ST02,1
JR0010698,AV000010698,PR009540,CP010,CH004,DV002,position_based,2025-07-06 17:40:30,2025-07-06 18:37:30,ST01,1
JR0010699,AV000010699,PR009541,CP011,CH004,DV002,position_based,2025-02-12 03:17:15,2025-02-12 11:11:15,ST04,1
JR0010700,AV000010700,PR009542,CP002,CH001,DV002,last_non_direct,2025-06-19 14:34:19,2025-06-19 15:17:19,ST01,1
JR0010701,AV000010701,PR009543,CP014,CH006,DV003,first_touch,2025-09-10 08:59:25,2025-09-12 16:39:25,ST07,1
JR0010702,AV000010702,PR009544,CP015,CH006,DV001,last_non_direct,2025-05-31 00:38:29,2025-05-31 02:33:29,ST02,1
JR0010703,AV000010703,PR009545,CP017,CH007,DV003,last_non_direct,2025-07-06 15:13:42,2025-07-06 16:57:42,ST02,1
JR0010704,AV000010704,PR009546,CP003,CH001,DV002,position_based,2025-04-02 09:01:45,2025-04-02 09:32:45,ST02,1
JR0010705,AV000010705,PR009547,CP007,CH003,DV001,last_non_direct,2025-05-27 18:35:39,2025-05-27 19:47:39,ST02,1
JR0010706,AV000010706,PR009548,CP018,CH008,DV007,position_based,2025-01-29 04:48:24,2025-01-29 07:11:24,ST02,1
JR0010707,AV000010707,PR009549,CP012,CH005,DV001,position_based,2025-04-28 06:50:37,2025-04-28 08:01:37,ST02,1
JR0010708,AV000010708,PR009550,CP005,CH002,DV002,first_touch,2025-03-13 23:26:04,2025-03-13 23:55:04,ST01,1
JR0010709,AV000010709,PR009551,CP002,CH001,DV008,position_based,2025-08-29 16:40:20,2025-08-29 18:37:20,ST01,1
JR0010710,AV000010710,PR009552,CP002,CH001,DV001,position_based,2025-05-11 03:59:21,2025-05-11 04:43:21,ST02,1
JR0010711,AV000010711,PR009553,CP001,CH001,DV002,first_touch,2025-05-13 17:12:07,2025-05-13 19:09:07,ST02,1
JR0010712,AV000010712,PR009553,CP010,CH004,DV003,position_based,2025-06-17 23:12:07,2025-06-18 01:04:07,ST02,1
JR0010713,AV000010713,PR009554,CP009,CH003,DV001,position_based,2025-09-27 03:22:44,2025-09-27 05:17:44,ST01,1
JR0010714,AV000010714,PR009555,CP011,CH004,DV001,last_non_direct,2025-04-23 21:03:01,2025-04-23 23:15:01,ST02,1
JR0010715,AV000010715,PR009556,CP010,CH004,DV001,last_non_direct,2025-05-24 21:26:25,2025-05-24 23:46:25,ST02,1
JR0010716,AV000010716,PR009557,CP004,CH001,DV003,last_non_direct,2025-10-31 09:50:14,2025-10-31 11:21:14,ST02,1
JR0010717,AV000010717,PR009558,CP004,CH001,DV001,last_non_direct,2025-03-10 13:33:07,2025-03-10 15:27:07,ST01,1
JR0010718,AV000010718,PR009559,CP014,CH006,DV006,last_non_direct,2025-09-24 09:20:20,2025-09-24 10:29:20,ST02,1
JR0010719,AV000010719,PR009560,CP003,CH001,DV001,last_non_direct,2025-06-20 23:31:52,2025-06-21 01:46:52,ST02,1
JR0010720,AV000010720,PR009561,CP001,CH001,DV001,last_non_direct,2025-08-31 02:58:08,2025-08-31 04:21:08,ST02,1
JR0010721,AV000010721,PR009562,CP016,CH007,DV001,last_non_direct,2025-08-20 06:47:04,2025-08-20 07:48:04,ST01,1
JR0010722,AV000010722,PR009563,CP002,CH001,DV001,last_non_direct,2025-12-06 14:55:34,2025-12-06 15:07:34,ST02,1
JR0010723,AV000010723,PR009564,CP008,CH003,DV003,position_based,2025-07-26 04:13:00,2025-07-26 05:27:00,ST02,1
JR0010724,AV000010724,PR009565,CP005,CH002,DV002,last_non_direct,2025-09-01 00:02:51,2025-09-01 01:33:51,ST01,1
JR0010725,AV000010725,PR009566,CP002,CH001,DV004,first_touch,2025-03-18 11:12:48,2025-03-18 12:42:48,ST02,1
JR0010726,AV000010726,PR009566,CP002,CH001,DV001,last_non_direct,2025-06-13 21:37:32,2025-06-13 21:51:32,ST01,1
JR0010727,AV000010727,PR009567,CP002,CH001,DV005,position_based,2025-06-17 00:48:34,2025-06-17 01:26:34,ST02,1
JR0010728,AV000010728,PR009568,CP001,CH001,DV002,position_based,2025-07-07 04:57:54,2025-07-07 07:34:54,ST02,1
JR0010729,AV000010729,PR009569,CP007,CH003,DV002,last_non_direct,2025-06-09 08:13:47,2025-06-09 10:34:47,ST02,1
JR0010730,AV000010730,PR009570,CP003,CH001,DV001,first_touch,2025-06-22 07:38:46,2025-06-22 17:18:46,ST05,1
JR0010731,AV000010731,PR009571,CP002,CH001,DV002,last_non_direct,2025-04-06 13:18:44,2025-04-06 14:45:44,ST01,1
JR0010732,AV000010732,PR009572,CP001,CH001,DV001,position_based,2025-04-13 14:04:10,2025-04-17 01:03:10,ST05,1
JR0010733,AV000010733,PR009572,CP011,CH004,DV001,last_non_direct,2025-06-16 17:45:11,2025-06-16 18:55:11,ST02,1
JR0010734,AV000010734,PR009573,CP002,CH001,DV002,last_non_direct,2025-09-17 03:01:04,2025-09-17 03:21:04,ST02,1
JR0010735,AV000010735,PR009574,CP012,CH005,DV001,last_non_direct,2025-05-28 21:58:31,2025-05-28 23:10:31,ST01,1
JR0010736,AV000010736,PR009575,CP001,CH001,DV001,last_non_direct,2025-04-06 07:31:25,2025-04-06 09:54:25,ST02,1
JR0010737,AV000010737,PR009576,CP009,CH003,DV007,last_non_direct,2025-07-12 19:56:44,2025-07-12 20:23:44,ST02,1
JR0010738,AV000010738,PR009577,CP004,CH001,DV007,last_non_direct,2025-06-14 21:45:40,2025-06-14 21:51:40,ST01,1
JR0010739,AV000010739,PR009578,CP008,CH003,DV001,first_touch,2025-08-02 08:48:05,2025-08-02 10:07:05,ST01,1
JR0010740,AV000010740,PR009579,CP001,CH001,DV008,first_touch,2025-05-12 04:48:51,2025-05-12 05:31:51,ST02,1
JR0010741,AV000010741,PR009580,CP016,CH007,DV001,position_based,2025-11-27 22:04:49,2025-11-27 22:29:49,ST02,1
JR0010742,AV000010742,PR009581,CP016,CH007,DV001,last_non_direct,2025-04-13 07:06:10,2025-04-13 09:22:10,ST02,1
JR0010743,AV000010743,PR009582,CP002,CH001,DV006,position_based,2025-12-06 16:49:09,2025-12-10 05:23:09,ST05,1
JR0010744,AV000010744,PR009583,CP017,CH007,DV003,last_non_direct,2025-05-15 21:51:38,2025-05-22 09:35:38,ST08,1
JR0010745,AV000010745,PR009583,CP002,CH001,DV005,last_non_direct,2025-06-24 02:51:38,2025-06-24 04:08:38,ST02,1
JR0010746,AV000010746,PR009584,CP008,CH003,DV003,position_based,2025-04-15 20:30:55,2025-04-15 21:37:55,ST02,1
JR0010747,AV000010747,PR009585,CP002,CH001,DV001,last_non_direct,2025-07-15 19:26:45,2025-07-15 20:30:45,ST02,1
JR0010748,AV000010748,PR009586,CP006,CH002,DV006,last_non_direct,2025-10-16 12:57:49,2025-10-16 14:38:49,ST01,1
JR0010749,AV000010749,PR009587,CP016,CH007,DV003,position_based,2025-08-16 02:54:51,2025-08-16 04:42:51,ST02,1
JR0010750,AV000010750,PR009588,CP002,CH001,DV001,position_based,2025-08-08 17:38:48,2025-08-08 18:24:48,ST01,1
JR0010751,AV000010751,PR009588,CP002,CH001,DV002,last_non_direct,2025-08-21 02:38:48,2025-08-21 03:10:48,ST01,1
JR0010752,AV000010752,PR009589,CP006,CH002,DV008,last_non_direct,2025-07-19 06:53:11,2025-07-19 08:58:11,ST02,1
JR0010753,AV000010753,PR009590,CP001,CH001,DV001,first_touch,2025-09-25 21:09:10,2025-09-25 21:31:10,ST02,1
JR0010754,AV000010754,PR009591,CP002,CH001,DV005,first_touch,2025-07-12 11:37:41,2025-07-13 10:47:41,ST05,1
JR0010755,AV000010755,PR009592,CP016,CH007,DV004,last_non_direct,2025-06-30 02:40:30,2025-07-04 06:08:30,ST05,1
JR0010756,AV000010756,PR009593,CP016,CH007,DV001,last_non_direct,2025-11-29 05:07:20,2025-11-29 05:47:20,ST02,1
JR0010757,AV000010757,PR009594,CP004,CH001,DV001,last_non_direct,2025-08-26 22:14:01,2025-08-26 22:19:01,ST01,1
JR0010758,AV000010758,PR009595,CP010,CH004,DV001,position_based,2025-04-10 20:31:34,2025-04-10 21:11:34,ST01,1
JR0010759,AV000010759,PR009596,CP001,CH001,DV002,last_non_direct,2025-08-09 08:09:33,2025-08-09 19:38:33,ST04,1
JR0010760,AV000010760,PR009597,CP003,CH001,DV005,last_non_direct,2025-04-21 01:32:52,2025-04-21 10:20:52,ST05,1
JR0010761,AV000010761,PR009598,CP005,CH002,DV001,position_based,2025-05-20 19:40:09,2025-05-20 21:05:09,ST01,1
JR0010762,AV000010762,PR009599,CP005,CH002,DV001,position_based,2025-06-24 07:43:25,2025-06-24 08:49:25,ST01,1
JR0010763,AV000010763,PR009600,CP008,CH003,DV006,last_non_direct,2025-09-17 19:48:13,2025-09-18 16:37:13,ST04,1
JR0010764,AV000010764,PR009601,CP010,CH004,DV006,last_non_direct,2025-04-28 11:04:15,2025-04-28 12:39:15,ST02,1
JR0010765,AV000010765,PR009601,CP003,CH001,DV002,position_based,2025-06-24 21:04:15,2025-06-24 21:58:15,ST02,1
JR0010766,AV000010766,PR009602,CP002,CH001,DV004,last_non_direct,2025-05-09 23:52:02,2025-05-10 02:03:02,ST02,1
JR0010767,AV000010767,PR009602,CP008,CH003,DV004,last_non_direct,2025-09-01 00:33:12,2025-09-01 01:43:12,ST01,1
JR0010768,AV000010768,PR009603,CP006,CH002,DV002,last_non_direct,2025-03-29 17:21:31,2025-03-29 18:55:31,ST02,1
JR0010769,AV000010769,PR009603,CP004,CH001,DV002,first_touch,2025-09-20 09:16:16,2025-09-20 10:51:16,ST02,1
JR0010770,AV000010770,PR009604,CP009,CH003,DV001,position_based,2025-05-31 08:37:38,2025-05-31 09:30:38,ST02,1
JR0010771,AV000010771,PR009605,CP016,CH007,DV001,last_non_direct,2025-08-20 10:46:40,2025-08-20 11:06:40,ST01,1
JR0010772,AV000010772,PR009606,CP001,CH001,DV003,last_non_direct,2025-07-06 23:24:07,2025-07-07 00:53:07,ST02,1
JR0010773,AV000010773,PR009607,CP013,CH005,DV001,first_touch,2025-03-13 23:48:59,2025-03-14 01:02:59,ST02,1
JR0010774,AV000010774,PR009608,CP003,CH001,DV007,first_touch,2025-06-26 01:57:12,2025-06-26 02:09:12,ST02,1
JR0010775,AV000010775,PR009608,CP002,CH001,DV002,last_non_direct,2025-07-07 04:57:12,2025-07-07 06:37:12,ST02,1
JR0010776,AV000010776,PR009609,CP002,CH001,DV003,last_non_direct,2025-07-13 06:05:37,2025-07-13 07:49:37,ST02,1
JR0010777,AV000010777,PR009610,CP016,CH007,DV001,first_touch,2025-07-22 16:09:17,2025-07-22 17:34:17,ST01,1
